ts,embb_ue_count,embb_bps,embb_rtt,embb_rate,embb_action,urllc_ue_count,urllc_bps,urllc_max_rtt,urllc_rate,urllc_action,mmtc_ue_count,mmtc_bps,mmtc_rtt,mmtc_rate,mmtc_action
2026-01-20T03:46:09.695952Z,1,0,1.040,50mbit,none,1,0,0.153,10mbit,none,1,0,0.273,500kbit,none
2026-01-20T03:46:11.693927Z,1,0,0.339,50mbit,none,1,0,0.180,10mbit,none,1,0,0.158,500kbit,none
2026-01-20T03:46:13.695739Z,1,0,0.840,50mbit,none,1,0,0.187,10mbit,none,1,0,0.147,500kbit,none
2026-01-20T03:46:15.696311Z,1,0,0.932,50mbit,none,1,0,0.159,10mbit,none,1,0,0.188,500kbit,none
2026-01-20T03:46:17.695197Z,1,0,0.922,50mbit,none,1,0,,10mbit,none,1,0,0.191,500kbit,none
2026-01-20T03:46:19.694876Z,1,0,1.307,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-20T03:46:21.695653Z,1,0,1.320,50mbit,none,1,0,0.176,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:46:23.695609Z,1,0,1.378,50mbit,none,1,0,,10mbit,none,1,0,0.151,500kbit,none
2026-01-20T03:46:25.695816Z,1,0,1.233,50mbit,none,1,0,0.144,10mbit,none,1,0,0.149,500kbit,none
2026-01-20T03:46:27.696285Z,1,0,0.658,50mbit,none,1,0,0.147,10mbit,none,1,0,0.209,500kbit,none
2026-01-20T03:46:29.695236Z,1,0,0.612,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,none
2026-01-20T03:46:31.696389Z,1,0,1.132,50mbit,none,1,0,0.174,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:46:33.695540Z,1,0,0.445,50mbit,none,1,0,0.275,10mbit,none,1,0,0.227,500kbit,restore
2026-01-20T03:46:35.696074Z,1,0,1.274,50mbit,none,1,0,0.166,10mbit,none,1,0,0.141,500kbit,none
2026-01-20T03:46:37.695983Z,1,0,0.956,50mbit,none,1,0,0.345,10mbit,urllc_warn,1,0,0.162,500kbit,none
2026-01-20T03:46:39.695694Z,1,0,0.647,50mbit,none,1,0,0.148,10mbit,none,1,0,0.184,500kbit,none
2026-01-20T03:46:41.695744Z,1,0,1.276,50mbit,none,1,0,0.136,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:46:43.695949Z,1,0,0.944,50mbit,none,1,0,0.136,10mbit,none,1,0,0.180,500kbit,none
2026-01-20T03:46:45.695576Z,1,0,1.236,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-20T03:46:47.696105Z,1,0,0.660,50mbit,none,1,0,0.188,10mbit,none,1,0,0.141,500kbit,none
2026-01-20T03:46:49.696249Z,1,0,0.646,50mbit,none,1,0,0.140,10mbit,none,1,0,0.140,500kbit,none
2026-01-20T03:46:51.695695Z,1,0,0.755,50mbit,none,1,0,0.145,10mbit,none,1,0,0.149,500kbit,none
2026-01-20T03:46:53.696070Z,1,0,1.240,50mbit,none,1,0,0.188,10mbit,none,1,0,0.289,500kbit,none
2026-01-20T03:46:55.695841Z,1,0,0.630,50mbit,none,1,0,0.180,10mbit,none,1,0,0.308,500kbit,none
2026-01-20T03:46:57.695755Z,1,0,1.249,50mbit,none,1,0,0.164,10mbit,none,1,0,0.221,500kbit,none
2026-01-20T03:46:59.695325Z,1,0,0.641,50mbit,none,1,0,0.158,10mbit,none,1,0,0.245,500kbit,none
2026-01-20T03:47:01.696176Z,1,0,1.305,50mbit,none,1,0,0.189,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:47:03.695880Z,1,0,1.110,50mbit,none,1,0,,10mbit,none,1,0,0.194,500kbit,none
2026-01-20T03:47:05.695479Z,1,0,1.308,50mbit,none,1,0,0.171,10mbit,none,1,0,0.130,500kbit,none
2026-01-20T03:47:07.695212Z,1,0,1.314,50mbit,none,1,0,,10mbit,none,1,0,0.203,500kbit,none
2026-01-20T03:47:09.695899Z,1,0,1.346,50mbit,none,1,0,0.177,10mbit,none,1,0,0.233,500kbit,none
2026-01-20T03:47:11.695559Z,1,0,0.670,50mbit,none,1,0,,10mbit,none,1,0,0.207,500kbit,none
2026-01-20T03:47:13.695953Z,1,0,0.720,50mbit,none,1,0,0.157,10mbit,none,1,0,0.156,500kbit,none
2026-01-20T03:47:15.696110Z,1,0,0.666,50mbit,none,1,0,0.237,10mbit,none,1,0,0.153,500kbit,none
2026-01-20T03:47:17.696001Z,1,0,1.269,50mbit,none,1,0,0.201,10mbit,none,1,0,0.127,500kbit,none
2026-01-20T03:47:19.695740Z,1,0,0.317,50mbit,none,1,0,0.441,10mbit,urllc_warn,1,0,0.618,500kbit,none
2026-01-20T03:47:21.695749Z,1,0,1.268,50mbit,none,1,0,,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:47:23.696265Z,1,0,0.373,50mbit,none,1,0,0.164,10mbit,none,1,0,0.260,500kbit,none
2026-01-20T03:47:25.696427Z,1,0,1.311,50mbit,none,1,0,0.145,10mbit,none,1,0,0.173,500kbit,none
2026-01-20T03:47:27.696128Z,1,0,1.290,50mbit,none,1,0,0.151,10mbit,none,1,0,0.131,500kbit,none
2026-01-20T03:47:29.695441Z,1,0,0.694,50mbit,none,1,0,0.201,10mbit,none,1,0,0.312,500kbit,none
2026-01-20T03:47:31.695521Z,1,0,0.641,50mbit,none,1,0,,10mbit,none,1,0,0.252,500kbit,none
2026-01-20T03:47:33.695576Z,1,0,0.842,50mbit,none,1,0,0.195,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:47:35.695841Z,1,0,1.272,50mbit,none,1,0,,10mbit,none,1,0,0.191,500kbit,none
2026-01-20T03:47:37.695221Z,1,0,1.314,50mbit,none,1,0,0.149,10mbit,none,1,0,0.193,500kbit,none
2026-01-20T03:47:39.695526Z,1,0,1.222,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-20T03:47:41.696043Z,1,0,1.285,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-20T03:47:43.695952Z,1,0,0.677,50mbit,none,1,0,0.229,10mbit,none,1,0,0.155,500kbit,none
2026-01-20T03:47:45.696335Z,1,0,1.263,50mbit,none,1,0,0.143,10mbit,none,1,0,0.154,500kbit,none
2026-01-20T03:47:47.695452Z,1,0,0.620,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:47:49.696068Z,1,0,1.326,50mbit,none,1,0,,10mbit,none,1,0,0.174,500kbit,none
2026-01-20T03:47:51.696111Z,1,0,1.308,50mbit,none,1,0,,10mbit,none,1,0,0.178,500kbit,none
2026-01-20T03:47:53.696048Z,1,0,1.405,50mbit,none,1,0,0.230,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:47:55.696076Z,1,0,1.246,50mbit,none,1,0,,10mbit,none,1,0,0.192,500kbit,restore
2026-01-20T03:47:57.695460Z,1,0,0.265,50mbit,none,1,0,0.448,10mbit,urllc_warn,1,0,0.147,500kbit,none
2026-01-20T03:47:59.696013Z,1,0,0.903,50mbit,none,1,0,,10mbit,none,1,0,0.166,500kbit,none
2026-01-20T03:48:01.696049Z,1,0,1.275,50mbit,none,1,0,0.190,10mbit,none,1,0,0.122,500kbit,none
2026-01-20T03:48:03.695791Z,1,0,1.359,50mbit,none,1,0,0.185,10mbit,none,1,0,0.163,500kbit,none
2026-01-20T03:48:05.696005Z,1,0,1.260,50mbit,none,1,0,0.144,10mbit,none,1,0,0.148,500kbit,none
2026-01-20T03:48:07.695172Z,1,0,0.741,50mbit,none,1,0,0.208,10mbit,none,1,0,0.155,500kbit,none
2026-01-20T03:48:09.695772Z,1,0,1.265,50mbit,none,1,0,0.162,10mbit,none,1,0,0.159,500kbit,none
2026-01-20T03:48:11.695178Z,1,0,1.288,50mbit,none,1,0,,10mbit,none,1,0,0.297,500kbit,none
2026-01-20T03:48:13.695669Z,1,0,0.988,50mbit,none,1,0,0.148,10mbit,none,1,0,0.150,500kbit,none
2026-01-20T03:48:15.695804Z,1,0,0.624,50mbit,none,1,0,,10mbit,none,1,0,0.188,500kbit,none
2026-01-20T03:48:17.696276Z,1,0,0.605,50mbit,none,1,0,0.152,10mbit,none,1,0,0.232,500kbit,none
2026-01-20T03:48:19.695424Z,1,0,0.626,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-20T03:48:21.696002Z,1,0,0.803,50mbit,none,1,0,0.203,10mbit,none,1,0,0.180,500kbit,none
2026-01-20T03:48:23.696339Z,1,0,0.993,50mbit,none,1,0,,10mbit,none,1,0,0.169,500kbit,none
2026-01-20T03:48:25.695536Z,1,0,0.639,50mbit,none,1,0,0.145,10mbit,none,1,0,0.245,500kbit,none
2026-01-20T03:48:27.693550Z,1,0,0.341,50mbit,none,1,0,0.453,10mbit,urllc_warn,1,0,,800kbit,self_bump
2026-01-20T03:48:29.696005Z,1,0,1.022,50mbit,none,1,0,,10mbit,none,1,0,0.224,500kbit,restore
2026-01-20T03:48:31.695708Z,1,0,1.263,50mbit,none,1,0,0.149,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:48:33.695709Z,1,0,1.046,50mbit,none,1,0,0.278,10mbit,none,1,0,0.219,500kbit,none
2026-01-20T03:48:35.695574Z,1,0,1.278,50mbit,none,1,0,0.176,10mbit,none,1,0,0.237,500kbit,none
2026-01-20T03:48:37.695846Z,1,0,1.329,50mbit,none,1,0,0.159,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:48:39.696321Z,1,0,1.058,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,restore
2026-01-20T03:48:41.695428Z,1,0,1.260,50mbit,none,1,0,0.187,10mbit,none,1,0,0.143,500kbit,none
2026-01-20T03:48:43.695438Z,1,0,1.251,50mbit,none,1,0,0.147,10mbit,none,1,0,0.147,500kbit,none
2026-01-20T03:48:45.695444Z,1,0,1.232,50mbit,none,1,0,,10mbit,none,1,0,0.171,500kbit,none
2026-01-20T03:48:47.695446Z,1,0,1.241,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-20T03:48:49.695842Z,1,0,1.379,50mbit,none,1,0,0.145,10mbit,none,1,0,0.203,500kbit,none
2026-01-20T03:48:51.696434Z,1,0,1.334,50mbit,none,1,0,0.196,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:48:53.695799Z,1,0,0.693,50mbit,none,1,0,0.150,10mbit,none,1,0,0.149,500kbit,none
2026-01-20T03:48:55.695806Z,1,0,0.852,50mbit,none,1,0,,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:48:57.695656Z,1,0,1.217,50mbit,none,1,0,0.189,10mbit,none,1,0,0.146,500kbit,none
2026-01-20T03:48:59.695319Z,1,0,1.324,50mbit,none,1,0,0.166,10mbit,none,1,0,0.172,500kbit,none
2026-01-20T03:49:01.695937Z,1,0,0.719,50mbit,none,1,0,0.222,10mbit,none,1,0,0.153,500kbit,none
2026-01-20T03:49:03.695610Z,1,0,0.822,50mbit,none,1,0,0.170,10mbit,none,1,0,0.145,500kbit,none
2026-01-20T03:49:05.696288Z,1,0,1.217,50mbit,none,1,0,,10mbit,none,1,0,0.153,500kbit,none
2026-01-20T03:49:07.696162Z,1,0,1.261,50mbit,none,1,0,0.192,10mbit,none,1,0,0.229,500kbit,none
2026-01-20T03:49:09.695602Z,1,0,1.526,50mbit,none,1,0,0.193,10mbit,none,1,0,0.149,500kbit,none
2026-01-20T03:49:11.695935Z,1,0,1.405,50mbit,none,1,0,0.145,10mbit,none,1,0,0.154,500kbit,none
2026-01-20T03:49:13.695405Z,1,0,0.407,50mbit,none,1,0,,10mbit,none,1,0,0.181,500kbit,none
2026-01-20T03:49:15.695564Z,1,0,0.981,50mbit,none,1,0,0.153,10mbit,none,1,0,0.143,500kbit,none
2026-01-20T03:49:17.695945Z,1,0,1.254,50mbit,none,1,0,0.174,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:49:19.695527Z,1,0,0.682,50mbit,none,1,0,,10mbit,none,1,0,0.157,500kbit,restore
2026-01-20T03:49:21.695837Z,1,0,1.421,50mbit,none,1,0,0.137,10mbit,none,1,0,0.195,500kbit,none
2026-01-20T03:49:23.695656Z,1,0,0.746,50mbit,none,1,0,0.175,10mbit,none,1,0,0.163,500kbit,none
2026-01-20T03:49:25.696120Z,1,0,1.299,50mbit,none,1,0,0.148,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:49:27.696216Z,1,0,1.225,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-20T03:49:29.695612Z,1,0,0.639,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-20T03:49:31.695904Z,1,0,0.693,50mbit,none,1,0,0.181,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:49:33.696132Z,1,0,0.957,50mbit,none,1,0,0.149,10mbit,none,1,0,0.152,500kbit,restore
2026-01-20T03:49:35.695333Z,1,0,0.888,50mbit,none,1,0,,10mbit,none,1,0,0.172,500kbit,none
2026-01-20T03:49:37.695736Z,1,0,0.996,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-20T03:49:39.695858Z,1,0,1.312,50mbit,none,1,0,,10mbit,none,1,0,0.169,500kbit,none
2026-01-20T03:49:41.695971Z,1,0,1.105,50mbit,none,1,0,0.199,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:49:43.695505Z,1,0,0.359,50mbit,none,1,0,0.163,10mbit,none,1,0,0.189,500kbit,restore
2026-01-20T03:49:45.695368Z,1,0,1.211,50mbit,none,1,0,0.322,10mbit,urllc_warn,1,0,0.164,500kbit,none
2026-01-20T03:49:47.696358Z,1,0,1.083,50mbit,none,1,0,0.193,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:49:49.695723Z,1,0,0.310,50mbit,none,1,0,0.201,10mbit,none,1,0,0.164,500kbit,none
2026-01-20T03:49:51.695146Z,1,0,1.208,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:49:53.695201Z,1,0,1.288,50mbit,none,1,0,0.279,10mbit,none,1,0,0.148,500kbit,none
2026-01-20T03:49:55.695542Z,1,0,0.865,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-20T03:49:57.695646Z,1,0,1.273,50mbit,none,1,0,0.148,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:49:59.695422Z,1,0,1.257,50mbit,none,1,0,0.365,10mbit,urllc_warn,1,0,0.160,500kbit,none
2026-01-20T03:50:01.696327Z,1,0,1.247,50mbit,none,1,0,,10mbit,none,1,0,0.168,500kbit,none
2026-01-20T03:50:03.696411Z,1,0,1.379,50mbit,none,1,0,0.212,10mbit,none,1,0,0.147,500kbit,none
2026-01-20T03:50:05.696066Z,1,0,0.663,50mbit,none,1,0,,10mbit,none,1,0,0.171,500kbit,none
2026-01-20T03:50:07.696179Z,1,0,1.226,50mbit,none,1,0,0.153,10mbit,none,1,0,0.212,500kbit,none
2026-01-20T03:50:09.695189Z,1,0,0.325,50mbit,none,1,0,0.491,10mbit,urllc_warn,1,0,0.272,500kbit,none
2026-01-20T03:50:11.695427Z,1,0,0.691,50mbit,none,1,0,0.281,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:50:13.695251Z,1,0,0.972,50mbit,none,1,0,,10mbit,none,1,0,0.200,500kbit,restore
2026-01-20T03:50:15.695265Z,1,0,1.250,50mbit,none,1,0,0.188,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:50:17.695580Z,1,0,1.246,50mbit,none,1,0,0.201,10mbit,none,1,0,0.155,500kbit,restore
2026-01-20T03:50:19.695865Z,1,0,1.362,50mbit,none,1,0,0.156,10mbit,none,1,0,0.171,500kbit,none
2026-01-20T03:50:21.693523Z,1,0,0.448,50mbit,none,1,0,,10mbit,none,1,0,0.199,500kbit,none
2026-01-20T03:50:23.695722Z,1,0,0.276,50mbit,none,1,0,,10mbit,none,1,0,0.250,500kbit,none
2026-01-20T03:50:25.695451Z,1,0,0.619,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,none
2026-01-20T03:50:27.695981Z,1,0,0.675,50mbit,none,1,0,0.180,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:50:29.695417Z,1,0,1.226,50mbit,none,1,0,0.167,10mbit,none,1,0,0.206,500kbit,restore
2026-01-20T03:50:31.696061Z,1,0,0.667,50mbit,none,1,0,,10mbit,none,1,0,0.202,500kbit,none
2026-01-20T03:50:33.695196Z,1,0,0.919,50mbit,none,1,0,0.537,10mbit,urllc_warn,1,0,0.195,500kbit,none
2026-01-20T03:50:35.695910Z,1,0,0.878,50mbit,none,1,0,0.188,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:50:37.696133Z,1,0,0.843,50mbit,none,1,0,0.151,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:50:39.696119Z,1,0,0.629,50mbit,none,1,0,0.172,10mbit,none,1,0,0.195,500kbit,none
2026-01-20T03:50:41.695180Z,1,0,0.694,50mbit,none,1,0,0.193,10mbit,none,1,0,0.129,500kbit,none
2026-01-20T03:50:43.694651Z,1,0,1.271,50mbit,none,1,0,0.125,10mbit,none,1,0,0.262,500kbit,none
2026-01-20T03:50:45.695253Z,1,0,1.313,50mbit,none,1,0,,10mbit,none,1,0,0.186,500kbit,none
2026-01-20T03:50:47.696298Z,1,0,0.809,50mbit,none,1,0,0.245,10mbit,none,1,0,0.293,500kbit,none
2026-01-20T03:50:49.695745Z,1,0,0.983,50mbit,none,1,0,0.496,10mbit,urllc_warn,1,0,,800kbit,self_bump
2026-01-20T03:50:51.695613Z,1,0,0.793,50mbit,none,1,0,0.434,10mbit,urllc_warn,1,0,,800kbit,none
2026-01-20T03:50:53.696091Z,1,0,0.934,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,restore
2026-01-20T03:50:55.695826Z,1,0,1.218,50mbit,none,1,0,,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:50:57.696211Z,1,0,0.837,50mbit,none,1,0,0.270,10mbit,none,1,0,0.169,500kbit,none
2026-01-20T03:50:59.695347Z,1,0,0.999,50mbit,none,1,0,0.460,10mbit,urllc_warn,1,0,0.309,500kbit,none
2026-01-20T03:51:01.695888Z,1,0,0.880,50mbit,none,1,0,,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:51:03.695342Z,1,0,0.983,50mbit,none,1,0,0.622,10mbit,urllc_self_alert,1,0,0.237,500kbit,none
2026-01-20T03:51:05.695661Z,1,0,0.831,50mbit,none,1,0,0.145,10mbit,none,1,0,0.163,500kbit,none
2026-01-20T03:51:07.695606Z,1,0,1.292,50mbit,none,1,0,,10mbit,none,1,0,0.319,500kbit,none
2026-01-20T03:51:09.696360Z,1,0,0.942,50mbit,none,1,0,0.140,10mbit,none,1,0,0.152,500kbit,none
2026-01-20T03:51:11.695340Z,1,0,0.306,50mbit,none,1,0,0.553,10mbit,urllc_warn,1,0,,800kbit,self_bump
2026-01-20T03:51:13.695805Z,1,0,0.346,50mbit,none,1,0,0.249,10mbit,none,1,0,0.147,500kbit,restore
2026-01-20T03:51:15.695422Z,1,0,0.324,50mbit,none,1,0,,10mbit,none,1,0,0.186,500kbit,none
2026-01-20T03:51:17.695585Z,1,0,0.806,50mbit,none,1,0,0.209,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:51:19.695900Z,1,0,1.346,50mbit,none,1,0,0.197,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:51:21.696023Z,1,0,1.118,50mbit,none,1,0,0.198,10mbit,none,1,0,0.177,500kbit,restore
2026-01-20T03:51:23.695379Z,1,0,0.949,50mbit,none,1,0,0.591,10mbit,urllc_warn,1,0,0.187,500kbit,none
2026-01-20T03:51:25.695920Z,1,0,0.854,50mbit,none,1,0,,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:51:27.695808Z,1,0,0.760,50mbit,none,1,0,0.186,10mbit,none,1,0,0.273,500kbit,none
2026-01-20T03:51:29.696328Z,1,0,0.627,50mbit,none,1,0,0.202,10mbit,none,1,0,0.167,500kbit,none
2026-01-20T03:51:31.695301Z,1,0,0.963,50mbit,none,1,0,,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:51:33.695570Z,1,0,1.317,50mbit,none,1,0,0.190,10mbit,none,1,0,0.148,500kbit,none
2026-01-20T03:51:35.696127Z,1,0,1.327,50mbit,none,1,0,0.190,10mbit,none,1,0,0.148,500kbit,none
2026-01-20T03:51:37.695594Z,1,0,0.891,50mbit,none,1,0,0.451,10mbit,urllc_warn,1,0,0.136,500kbit,none
2026-01-20T03:51:39.695643Z,1,0,0.632,50mbit,none,1,0,0.220,10mbit,none,1,0,0.155,500kbit,none
2026-01-20T03:51:41.696091Z,1,0,0.999,50mbit,none,1,0,0.334,10mbit,urllc_warn,1,0,0.193,500kbit,none
2026-01-20T03:51:43.695983Z,1,0,1.266,50mbit,none,1,0,0.148,10mbit,none,1,0,0.150,500kbit,none
2026-01-20T03:51:45.695465Z,1,0,1.359,50mbit,none,1,0,0.178,10mbit,none,1,0,0.173,500kbit,none
2026-01-20T03:51:47.695713Z,1,0,0.612,50mbit,none,1,0,0.167,10mbit,none,1,0,0.149,500kbit,none
2026-01-20T03:51:49.695338Z,1,0,0.377,50mbit,none,1,0,0.398,10mbit,urllc_warn,1,0,0.190,500kbit,none
2026-01-20T03:51:51.696241Z,1,0,0.898,50mbit,none,1,0,,10mbit,none,1,0,0.172,500kbit,none
2026-01-20T03:51:53.695179Z,1,0,0.862,50mbit,none,1,0,0.721,10mbit,urllc_self_alert,1,0,0.160,500kbit,none
2026-01-20T03:51:55.695739Z,1,0,1.238,50mbit,none,1,0,0.165,10mbit,none,1,0,0.167,500kbit,none
2026-01-20T03:51:57.695746Z,1,0,1.276,50mbit,none,1,0,0.273,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:51:59.695622Z,1,0,1.312,50mbit,none,1,0,0.200,10mbit,none,1,0,0.170,500kbit,restore
2026-01-20T03:52:01.695471Z,1,0,1.270,50mbit,none,1,0,,10mbit,none,1,0,0.170,500kbit,none
2026-01-20T03:52:03.695322Z,1,0,0.865,50mbit,none,1,0,0.813,10mbit,urllc_self_alert,1,0,0.240,500kbit,none
2026-01-20T03:52:05.695631Z,1,0,1.335,50mbit,none,1,0,0.173,10mbit,none,1,0,0.145,500kbit,none
2026-01-20T03:52:07.696237Z,1,0,1.080,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-20T03:52:09.695577Z,1,0,0.939,50mbit,none,1,0,0.469,10mbit,urllc_warn,1,0,0.278,500kbit,none
2026-01-20T03:52:11.695235Z,1,0,1.024,50mbit,none,1,0,0.451,10mbit,urllc_warn,1,0,0.160,500kbit,none
2026-01-20T03:52:13.694550Z,1,0,0.283,50mbit,none,1,0,0.632,10mbit,urllc_self_alert,1,0,0.138,500kbit,none
2026-01-20T03:52:15.696121Z,1,0,1.189,50mbit,none,1,0,0.171,10mbit,none,1,0,0.168,500kbit,none
2026-01-20T03:52:17.695506Z,1,0,0.886,50mbit,none,1,0,,10mbit,none,1,0,0.169,500kbit,none
2026-01-20T03:52:19.695646Z,1,0,1.054,50mbit,none,1,0,0.570,10mbit,urllc_warn,1,0,0.186,500kbit,none
2026-01-20T03:52:21.695869Z,1,0,1.142,50mbit,none,1,0,,10mbit,none,1,0,0.197,500kbit,none
2026-01-20T03:52:23.695261Z,1,0,0.776,50mbit,none,1,0,0.700,10mbit,urllc_self_alert,1,0,0.128,500kbit,none
2026-01-20T03:52:25.695438Z,1,0,1.132,50mbit,none,1,0,0.136,10mbit,none,1,0,0.151,500kbit,none
2026-01-20T03:52:27.695195Z,1,0,1.210,50mbit,none,1,0,0.226,10mbit,none,1,0,0.274,500kbit,none
2026-01-20T03:52:29.696018Z,1,0,0.740,50mbit,none,1,0,0.182,10mbit,none,1,0,0.162,500kbit,none
2026-01-20T03:52:31.695369Z,1,0,79.618,50mbit,none,1,0,,10mbit,none,1,0,0.461,500kbit,none
2026-01-20T03:52:33.696284Z,1,0,121.903,50mbit,none,1,0,0.940,10mbit,urllc_self_alert,1,0,0.528,500kbit,none
2026-01-20T03:52:35.762398Z,1,0,0.888,50mbit,none,1,0,,10mbit,none,1,0,3.503,800kbit,self_bump
2026-01-20T03:52:37.694985Z,1,0,0.335,50mbit,none,1,0,,10mbit,none,1,0,158.286,800kbit,none
2026-01-20T03:52:39.695350Z,1,0,,50mbit,none,1,0,1.096,10mbit,urllc_self_alert,1,0,0.213,500kbit,restore
2026-01-20T03:52:41.695360Z,1,0,160.897,50mbit,none,1,0,0.242,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:52:43.695696Z,1,0,158.829,50mbit,none,1,0,,10mbit,none,1,0,0.245,500kbit,restore
2026-01-20T03:52:45.695562Z,1,0,160.545,50mbit,none,1,0,0.243,10mbit,none,1,0,0.242,500kbit,none
2026-01-20T03:52:47.695247Z,1,0,0.380,50mbit,none,1,0,0.176,10mbit,none,1,0,0.276,500kbit,none
2026-01-20T03:52:49.695474Z,1,0,0.402,50mbit,none,1,0,0.144,10mbit,none,1,0,0.529,500kbit,none
2026-01-20T03:52:51.695747Z,1,0,188.966,50mbit,none,1,0,0.230,10mbit,none,1,0,0.240,500kbit,none
2026-01-20T03:52:53.695260Z,1,0,160.826,50mbit,none,1,0,0.202,10mbit,none,1,0,0.175,500kbit,none
2026-01-20T03:52:55.694574Z,1,0,179.496,50mbit,none,1,0,0.203,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:52:57.695578Z,1,0,175.629,50mbit,none,1,0,0.192,10mbit,none,1,0,0.180,500kbit,restore
2026-01-20T03:52:59.695477Z,1,0,183.935,50mbit,none,1,0,0.267,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:53:01.695516Z,1,0,185.950,50mbit,none,1,0,0.204,10mbit,none,1,0,0.172,500kbit,restore
2026-01-20T03:53:03.695284Z,1,0,170.383,50mbit,none,1,0,0.205,10mbit,none,1,0,0.226,500kbit,none
2026-01-20T03:53:05.695258Z,1,0,184.219,50mbit,none,1,0,0.202,10mbit,none,1,0,0.186,500kbit,none
2026-01-20T03:53:07.695937Z,1,0,,50mbit,none,1,0,25.403,10mbit,urllc_self_alert,1,0,0.214,500kbit,none
2026-01-20T03:53:09.696024Z,1,0,169.622,50mbit,none,1,0,0.254,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:53:11.695736Z,1,0,170.725,50mbit,none,1,0,0.194,10mbit,none,1,0,0.142,500kbit,restore
2026-01-20T03:53:13.695510Z,1,0,175.722,50mbit,none,1,0,0.215,10mbit,none,1,0,0.206,500kbit,none
2026-01-20T03:53:15.695580Z,1,0,204.741,50mbit,none,1,0,0.216,10mbit,none,1,0,0.125,500kbit,none
2026-01-20T03:53:17.696049Z,1,0,164.732,50mbit,none,1,0,0.234,10mbit,none,1,0,0.192,500kbit,none
2026-01-20T03:53:19.695214Z,1,0,171.489,50mbit,none,1,0,0.203,10mbit,none,1,0,,800kbit,self_bump
2026-01-20T03:53:21.695507Z,1,0,,50mbit,none,1,0,0.176,10mbit,none,1,0,0.182,500kbit,restore
2026-01-20T03:53:23.695472Z,1,0,,50mbit,none,1,0,0.303,10mbit,urllc_warn,1,0,0.176,500kbit,none
2026-01-20T03:53:25.695520Z,1,0,191.442,50mbit,none,1,0,0.176,10mbit,none,1,0,0.145,500kbit,none
2026-01-20T03:53:27.695545Z,1,0,184.855,50mbit,none,1,0,0.190,10mbit,none,1,0,0.207,500kbit,none
